QUEST_UNUSED_20151116_001987	I will follow soon	Akan aku ikuti segera.
QUEST_UNUSED_20151116_001988	We are not quite ready	Kita belum cukup siap.
QUEST_UNUSED_20151116_001989	I will go look for it	Aku akan pergi mencarinya.
QUEST_UNUSED_20151116_001990	I have some things to do first	Ada hal yang harus kulakukan.
QUEST_UNUSED_20151116_001991	It's absurd	Ini absurb.
QUEST_UNUSED_20151116_001992	I will go eliminate it	Aku akan pergi menyingkirkannya.
QUEST_UNUSED_20151116_001993	I will go right away	Aku akan segera pergi.
QUEST_UNUSED_20151116_001994	There are still some things to do	Masih ada yang harus dilakukan.
QUEST_UNUSED_20151116_001995	It's a waste of time	Buang-buang waktu.
QUEST_UNUSED_20151116_001996	The Swordsman's Qualities [Swordsman Advancement]	Kualifikasi sebagai seorang swordsman [Swordsman Advancement]
QUEST_UNUSED_20151116_001997	I want to become stronger of course	Tentu aku ingin menjadi lebih kuat.
QUEST_UNUSED_20151116_001998	Your competence is enough	Kemampuanmu cukup.
QUEST_UNUSED_20151116_001999	The Possibilities of a Two-handed Sword [Highlander Advancement] (1)	Kemampuan two handed sword [Highlander Advancement](1)
QUEST_UNUSED_20151116_002000	I am confident enough to pass any test	Aku cukup percaya diri melewati setiap test.
QUEST_UNUSED_20151116_002001	I will not do it if it is troublesome	Aku tidak mau melakukannya jika menimbulkan masalah.
QUEST_UNUSED_20151116_002002	The Possibilities of a Two-handed Sword [Highlander Advancement] (2)	Kemampuan two handed sword [Highlander Advancement](2)
QUEST_UNUSED_20151116_002003	Ask what the next assignment is	Tanyalah tugas berikutnya.
QUEST_UNUSED_20151116_002004	I will quit now	Aku berhenti sekarang.
QUEST_UNUSED_20151116_002005	The Birth Process of a Comrade [Peltasta Advancement]	The process of the birth of a colleague [Peltasta Advancement]
QUEST_UNUSED_20151116_002006	Yes. That is.	Ya. Itu dia.
QUEST_UNUSED_20151116_002007	I don't care that much	Aku tidak begitu peduli.
QUEST_UNUSED_20151116_002008	For the Sacred Mission [Cleric Advancement]	Untuk missi yang suci [Cleric Advancement]
QUEST_UNUSED_20151116_002009	I have some other important task	Aku punya tugas penting lainnya.
QUEST_UNUSED_20151116_002010	Blessings of the Goddesses [Krivis Advancement]	Berkat dari Goddesses [Krivi Advancement]
QUEST_UNUSED_20151116_002011	I am fine	Aku baik-baik saja.
QUEST_UNUSED_20151116_002012	Do I need to take a test even when I help others?	Apakah aku perlu menjalani test ketika menolong orang?
QUEST_UNUSED_20151116_002013	A Blessed Start [Priest Advancement]	Awal keberkahan [Priest Advancement]
QUEST_UNUSED_20151116_002014	Ask what you should prepare	Tanyakan apa yang harus kamu siapkan.
QUEST_UNUSED_20151116_002015	I don't need any luck	Aku tidak perlu keberuntungan.
QUEST_UNUSED_20151116_002016	Overcoming Hardship [Swordsman Advancement]	Jalan untuk melewati kesulitan [Swordsman Advancement]
QUEST_UNUSED_20151116_002017	I will go anywhere	Aku akan pergi kemana saja.
QUEST_UNUSED_20151116_002018	I am not going to overdo myself	Aku tidak akan melakukannya sendiri.
QUEST_UNUSED_20151116_002019	A Familiar Two-Handed Sword [Highlander Advancement]	Two handed sword yang akan kamu gunakan [Highlander Advancement]
QUEST_UNUSED_20151116_002020	I was waiting for you	Aku sudah menunggumu.
QUEST_UNUSED_20151116_002021	It doesn't fit well into my hands	Terasa tidak cocok di tanganku.
QUEST_UNUSED_20151116_002022	Strong Survivor [Peltasta Advancement]	Yang terakhir selamat adalah yang terkuat [Peltasta Advancement]
QUEST_UNUSED_20151116_002023	I am ready to learn	Aku siap memperlajarinya.
QUEST_UNUSED_20151116_002024	Formal Test [Hoplite Advancement]	Test Resmi [Hoplite Advancement]
QUEST_UNUSED_20151116_002025	Just tell me where to go	Katakan saja kemana aku harus pergi.
QUEST_UNUSED_20151116_002026	If it's too complicated, I'll pass	Jika terlalu rumit, akan kulewati.
QUEST_UNUSED_20151116_002027	Warrior's Required Virtues [Barbarian Advancement]	Kemampuan yang harus dimiliki Swordsman [Barbarian Advancement]
QUEST_UNUSED_20151116_002028	It's not the time for it	Belum saatnya.
QUEST_UNUSED_20151116_002029	The Gesture of Salvation [Cleric Advancement]	Gerakan penyelamat [Cleric Advancement]
QUEST_UNUSED_20151116_002030	What should I do	Apa yang harus kulakukan?.
QUEST_UNUSED_20151116_002031	The others already started to help	Yang lain sudah mulai menolong.
QUEST_UNUSED_20151116_002032	Worshiping Goddess Statues [Krivis Advancement]	Berdoa kepada Goddess  statue [Krivi Advancement]
QUEST_UNUSED_20151116_002033	Ask where to go	Tanyalah kemana harus pergi.
QUEST_UNUSED_20151116_002034	I am doing the praying on normal days	Aku berdoa setiap hari.
QUEST_UNUSED_20151116_002035	Digging Herbs [Priest Advancement]	Menggali Obat-obatan [Priest Advancement]
QUEST_UNUSED_20151116_002036	Give me any assignment	Beri aku tugas
QUEST_UNUSED_20151116_002037	I don't want to avoid doing something tiresome	Aku tidak ingin melakukan hal yang melelahkan.
QUEST_UNUSED_20151116_002038	Bokor is... [Bokor Advancement]	Bokor adalah...[Bokor Advancement]
QUEST_UNUSED_20151116_002039	Is it doll making?	Apakah ini pembuatan Doll?
QUEST_UNUSED_20151116_002040	I am not interested	Aku tidak tertarik.
QUEST_UNUSED_20151116_002041	Tools and Creations [Dievdirbys Advancement] (1)	Pembuatan perlu beberapa alat [Divdirbys Advancement](1)
QUEST_UNUSED_20151116_002042	What is the task?	Apa tugasnya?
QUEST_UNUSED_20151116_002043	Do the trivial tasks yourself	Lakukan trivial tasks sendiri
QUEST_UNUSED_20151116_002044	Tools and Creations [Dievdirbys Advancement] (2)	Pembuatan perlu beberapa alat [Divdirbys Advancement](2)
QUEST_UNUSED_20151116_002045	I will wait until the materials arrive	Aku akan menunggu sampai material sampai.
QUEST_UNUSED_20151116_002046	Tools and Creations [Dievdirbys Advancement] (3)	Pembuatan perlu beberapa alat [Divdirbys Advancement](3)
QUEST_UNUSED_20151116_002047	A Highlander's Determination [Highlander Advancement]	Determinasi Highlander [Highlander Advancement]
QUEST_UNUSED_20151116_002048	I request to you earnestly	Aku memintamu dengan rendah hati.
QUEST_UNUSED_20151116_002049	You are already strong enough	Aku sudah cukup kuat.
QUEST_UNUSED_20151116_002050	My Boundaries [Peltasta Advancement]	Periksa batasmu [Peltasta Advancement]
QUEST_UNUSED_20151116_002051	I am requesting to you	Aku memintamu.
QUEST_UNUSED_20151116_002052	I am quitting on this	Aku berhenti.
QUEST_UNUSED_20151116_002053	Reclaiming Lost Items [Hoplite Advancement]	Retrieve the lost items [Hoplite Advancement]
QUEST_UNUSED_20151116_002054	Of course	Tentu.
QUEST_UNUSED_20151116_002055	It's not a lot	Ini tidak banyak.
QUEST_UNUSED_20151116_002056	Raw Power Only [Barbarian Advancement]	Hanya dengan kemampuanmu sendiri [Barbarian Advancement]
QUEST_UNUSED_20151116_002057	Give me some lessons	Beri aku beberapa pelajaran.
QUEST_UNUSED_20151116_002058	I've learned enough	Aku sudah cukup belajar.
QUEST_UNUSED_20151116_002059	Like An Invincible Wall [Rodelero Advancement]	Layaknya dinding yang tak terlihat [Rodelero Advancement]
QUEST_UNUSED_20151116_002060	Splendid Spear Skills [Cataphract Advancement]	Kemampuan memutar spear [Cataphract Advancement]
QUEST_UNUSED_20151116_002061	Purification by Fire [Krivis Advancement]	Pemurnian dari api [Krivis Advancement]
QUEST_UNUSED_20151116_002062	I will receive it for sure	Tentu aku akan menerimanya.
QUEST_UNUSED_20151116_002063	I no longer like any tests	Aku tidak suka lagi dengan test.
QUEST_UNUSED_20151116_002064	Minimum Strength for Self-Defense [Priest Advancement]	Kemampuan minimal untuk melindungi diri [Priest Advancement]
QUEST_UNUSED_20151116_002065	Ask how you should show it	Tanya bagaimana kamu menunjukkannya.
QUEST_UNUSED_20151116_002066	It's too much to use the power	Terlalu banyak untuk digunakan.
QUEST_UNUSED_20151116_002067	Left by Them [Bokor Advancement]	Apa yang tersisa dari mereka [Bokor Advancement]
QUEST_UNUSED_20151116_002068	The Search for Rare Materials [Dievdirbys Advancement]	Mencari material langka [Divdirbys Advancement]
QUEST_UNUSED_20151116_002069	Ask what kind of materials are they	Tanya material seperti apa.
QUEST_UNUSED_20151116_002070	I don't want to receive any assignment	Aku tidak ingin menerima tugas apapun.
QUEST_UNUSED_20151116_002071	Borrowing Abilities [Sadhu Advancement]	Meminjam kemampuan [Sadhu Advancement]
QUEST_UNUSED_20151116_002072	It doesn't look good as I think about it one more time	Tidak terlihat baik seperti yang aku kira.
QUEST_UNUSED_20151116_002073	Necessary Power for the Kingdom [Paladin Advancement]	Kekuatan yang dibutuhkan kerajaan [Paladin Advancement]
QUEST_UNUSED_20151116_002074	I am confident that I am full of power	Aku percaya diri dengan penuh kekuatan.
QUEST_UNUSED_20151116_002075	I want a simpler job	Berkata menginginkan permintaan yang sedikit lebih tulus.
QUEST_UNUSED_20151116_002076	Without Comrades Sometimes [Rodelero Advancement]	Terkadang, tanpa kolega [Rodelero Advancement]
QUEST_UNUSED_20151116_002077	If that's the way to become stronger, I will follow	Jika itu cara menjadi lebih kuat, akan kuikuti.
QUEST_UNUSED_20151116_002078	I don't understand why you are giving up on your strength	Aku tidak mengerti kenapa kamu menyerah.
QUEST_UNUSED_20151116_002079	With A Partner [Cataphract Advancement]	Bersama partner [Cataphract Advancement]
QUEST_UNUSED_20151116_002080	They're in perfect condition	Mereka dalam kondisi sempurna.
QUEST_UNUSED_20151116_002081	Their condition doesn't look so good	Kondisi mereka terlihat tidak begitu baik.
QUEST_UNUSED_20151116_002082	Learn, Accustom and Apply [Bokor Advancement]	Pelajari, gunakan, dan kembangkan [Bokor Advancement]
QUEST_UNUSED_20151116_002083	Thank you	Terima kasih
QUEST_UNUSED_20151116_002084	That's too much for now	Terlalu banyak untuk saat ini.
QUEST_UNUSED_20151116_002085	Repairing the Goddess Statue [Dievdirbys Advancement] (1)	Perbaiki Goddess  statue[Divdirbys Advancement](1)
QUEST_UNUSED_20151116_002086	I will challenge it	Aku akan menantangnya.
QUEST_UNUSED_20151116_002087	I think I will be fine with the things that I've learned so far	Aku rasa aku akan baik-baik saja dengan apa yang aku pelajari selama ini.
QUEST_UNUSED_20151116_002088	Repairing the Goddess Statue [Dievdirbys Advancement] (2)	Perbaiki Goddess  statue [Divdirbys Advancement](2)
QUEST_UNUSED_20151116_002089	I'll repair the Goddess Statues.	Akan kuperbaiki Goddess  statues.
QUEST_UNUSED_20151116_002090	Sharing Given Abilities [Sadhu Advancement]	Bagikanlah kemampuanmu [Sadhu Advancement]
QUEST_UNUSED_20151116_002091	Overcoming Difficulties [Paladin Advancement]	Lewati kesulitan [Paladin Advancement]
QUEST_UNUSED_20151116_002092	The monsters that are stronger are too much for me for now	Monster yang lebih kuat dariku amat banyak saat ini.
QUEST_UNUSED_20151116_002093	The Power to Lead Others [Rodelero Advancement]	Kekuatan yang memimpin lainnya [Rodelero Advancement]
QUEST_UNUSED_20151116_002094	The One Who Goes Through Everything [Cataphract Advancement]	Yang menembus apa saja [Cataphract Advancement]
QUEST_UNUSED_20151116_002095	Reduce the Source of Pain [Sadhu Advancement]	Mengurangi sumber sakit [Sadhu Advancement]
QUEST_UNUSED_20151116_002096	Honorable Power [Paladin Advancement]	Kekuatan suci [Paladin Advancement]
QUEST_UNUSED_20151116_002097	Ask how to prove it	Tanya bagaimana membuktikannya.
QUEST_UNUSED_20151116_002098	I don't want to prove it	Aku tidak ingin membuktikannya.
QUEST_UNUSED_20151116_002099	Stop the New Plot	Hentikan New Plot
QUEST_UNUSED_20151116_002100	Investigate the Magically Imbued Objects	Investigasi Magically Imbued Objects
QUEST_UNUSED_20151116_002101	All For a Bigger Blow	Untuk ledakan yang lebih besar
QUEST_UNUSED_20151116_002102	Starting in the Area	Memulai di Area
QUEST_UNUSED_20151116_002103	Destroy the Magic Circle Generating Device	Hancurkan Magic Circle Generating Device
QUEST_UNUSED_20151116_002104	Preparations Complete	Persiapan selesai.
QUEST_UNUSED_20151116_002105	Evidence in Ruins	Bukti ada di dalam runtuhan.
QUEST_UNUSED_20151116_002106	For Those Who Remember Them	Untuk mereka yang mengingatnya.
QUEST_UNUSED_20151116_002107	Be Considerate to the Next Person	Jadilah kandidat berikutnya.
QUEST_UNUSED_20151116_002108	Reutilizing Resources	Memanfaatkan sumber
QUEST_UNUSED_20151116_002109	Unfortunate Distrust	Sayang sekali tidak dipercaya.
QUEST_UNUSED_20151116_002110	Fast Return	Kembali dengan cepat.
QUEST_UNUSED_20151116_002111	The Investigation Continues	Investigasi berlanjut
QUEST_UNUSED_20151116_002112	Rash Judgement	Pengadilan yang terburu-buru
QUEST_UNUSED_20151116_002113	Device Blocking Operation	Operasi Device Blocking
QUEST_UNUSED_20151116_002114	First Steps to Camp Defense	Langkah pertama ke Camp Defense
QUEST_UNUSED_20151116_002115	Eat or Be Eaten	Makan atau dimakan
QUEST_UNUSED_20151116_002116	Playing With Poison	Bermain dengan racun
QUEST_UNUSED_20151116_002117	First Aid Supplies	First Aid Supplies
QUEST_UNUSED_20151116_002118	Paustas Tracking Operation (1)	Paustas Tracking Operation (1)
QUEST_UNUSED_20151116_002119	Paustas Tracking Operation (2)	Paustas Tracking Operation (2)
QUEST_UNUSED_20151116_002120	Set The Trap	Pasang perangkap
QUEST_UNUSED_20151116_002121	Swap the Spirit	Menukar Spirit
QUEST_UNUSED_20151116_002122	The Path to Him	Jalan menujunya
QUEST_UNUSED_20151116_002123	Unexpected Side Effects	Efek samping yang tidak diharpkan
QUEST_UNUSED_20151116_002124	This Is Just The Beginning	Ini hanya sebuah awal
QUEST_UNUSED_20151116_002125	So It May Never Be Repeated	Jadi kemungkinan tidak pernah berulang
QUEST_UNUSED_20151116_002126	Corners Well Polished	Sudut yang bersinar
QUEST_UNUSED_20151116_002127	Finding Clues to the Plot	Menemukan petunjuk pada plot
QUEST_UNUSED_20151116_002128	Thorough Procedure	Prosedur yang sulit
QUEST_UNUSED_20151116_002129	Now we can rest...	Sekarang kita bisa beristirahat…
QUEST_UNUSED_20151116_002130	I'll go; what do the herbs look like?	Aku akan pergi; Bagaimana bentuk dari herbs itu ?
QUEST_UNUSED_20151116_002131	I am the Revelator	Aku adalah Savior
QUEST_UNUSED_20151116_002132	Stay quiet	Jangan berisik
QUEST_UNUSED_20151116_002133	I'll destroy the totems	Aku akan menghancurkan totemnya.
QUEST_UNUSED_20151116_002134	I'll refuse	Aku akan menolak.
QUEST_UNUSED_20151116_002135	That's a bit too much	Itu sedikit terlalu banyak.
QUEST_UNUSED_20151116_002136	Retrieving the red water	Retrieving the red water…
QUEST_UNUSED_20151116_002137	I'll go immediately	Aku akan berangkan secepatnya.
QUEST_UNUSED_20151116_002138	I don't think that'll be necessary	Aku tidak berpikir bahwa itu dibutuhkan.
QUEST_UNUSED_20151116_002139	I'll do it right away	Aku akan melakukannya segera.
QUEST_UNUSED_20151116_002140	Let's have a look at the girl's sapling	Mari kita lihat pada sapling perempuan itu.
QUEST_UNUSED_20151116_002141	Let's wait and see what happens	Mari kita tunggu dan lihat apa yang terjadi.
QUEST_UNUSED_20151116_002142	I'm afraid I can't help you now	Aku takut, aku tidak dapat membantumu sekarang.
QUEST_UNUSED_20151116_002143	Let me organize my thoughts	Aku akan menyusun rencana.
QUEST_UNUSED_20151116_002144	I'll try and destroy it	Aku akan mencoba dan menghancurkannya.
QUEST_UNUSED_20151116_002145	It looks hard	Itu terlihat sulit
QUEST_UNUSED_20151116_002146	I will come back after destroying it	Aku akan kembali setelah menghancurkannya.
QUEST_UNUSED_20151116_002147	Sprinkling Demon Blood	Memercikkan demon poison
QUEST_UNUSED_20151116_002148	If you do more, it won't do you any good.	Apabila kamu lakukan lagi, tidak ada untungnya untuk kamu.
QUEST_UNUSED_20151116_002149	I'll go right away	Aku akan pergi segera.
QUEST_UNUSED_20151116_002150	Let's wait for a while	Mari kita tunggu sebentar.
QUEST_UNUSED_20151116_002151	I think that's going to be difficult	Aku fikir ini akan sulit.
QUEST_UNUSED_20151116_002152	One-Way Street	Jalan satu arah
QUEST_UNUSED_20151116_002153	I have no reason to go there	Aku tidak punya alasan untuk pergi kesana.
QUEST_UNUSED_20151116_002154	Accident Prevention	Pencegahan kecelakaan
QUEST_UNUSED_20151116_002155	Got it	Mengerti.
QUEST_UNUSED_20151116_002156	The Wizard Master is complaining about no one stepping up to solve the monster problem despite the constant danger. Go to East Siauliai Woods and defeat the Ironbaum.	Wizard Master mengeluhkan mengenai tidak adanya yang maju untuk menyelesaikan masalah monster yang memberikan ancaman serius. Pergi ke East Siauliai Woods dan kalahkan Ironbaum.
QUEST_UNUSED_20151116_002157	Set Up the Namotts of Purification in Canyon Area 36_1	Mengatur Namotts of Purification di Canyon Area 36_1
QUEST_UNUSED_20151116_002158	The Oracle Master says evil energy is becoming stronger and interfering with her powers. Go to Canyon Area 36_1, where evil energy is at its strongest, and set up the Namotts of Purification.	Oracle Master mengatakan evil energy telah menjadi lebih kuat dan mempengaruhi kekuatannya. Pergi ke Canyon Area 36_1, dimana evil energy berada dalam kondisi terkuat, dan memasang Namotts of Purification.
QUEST_UNUSED_20151116_002159	You have set up all Namotts of Purification. Return to the Oracle Master.	Kamu telah memasang semua Namotts of Purification. Kembali kepada Oracle Master.
QUEST_UNUSED_20151116_002160	Suddenly the monsters came and started to attack the pillar! Protect the pillar.	Tiba - tiba para monster datang dan menyerang pilar! Lindungi pilar.
QUEST_UNUSED_20151116_002161	It seems that the monsters reacted to the black powders. Since you've defeated all monsters, brush off all black powder that were on the pillar.	Tampaknya para monster bereaksi terhadap black powder. Karena kamu telah mengalahkan semua monster, Hapus seluruh black powder yang terdapat di  pilar.
QUEST_UNUSED_20151116_002162	Collect Glowing Oil	Kumpulkan luminous oil
QUEST_UNUSED_20151116_002163	You can't check the carvings even with the crystal that illuminates a mysterious ray. It seems that you would need the luminous oil from the monsters nearby.	Kamu tidak dapat memeriksa surat bahkan dengan crystal yang menyinari cahaya ray yang misterius. Tampaknya kamu membutuhkan luminous oil dari monster terdekat.
QUEST_UNUSED_20151116_002164	You've obtained all luminous oil. Go back to the pillar and read the carvings on the pillar.	Kamu telah mengumpulkan seluruh luminous oil. Kembali ke pilar dan baca surat di pilar.
QUEST_UNUSED_20151116_002165	Obtain Glowing Oil from monsters	Dapatkan luminous oil dari monster
QUEST_UNUSED_20151116_002166	When you say the special number, it seems that you would be able to read the carvings on the pillar. Obtain a hint from some specific colored pillar and enter the numbers on chat window near the pillar.	Ketika kamu mengatakan nomor special, Tampaknya kamu akan dapat membaca surat di pilar. Dapatkan petunjuk dari beberapa warna pilar yang spesifik dan masukkan nomor di dalam chat window dekat pilar.
QUEST_UNUSED_20151116_002167	Writings have started to appear on the pillar. Move closer to read them.	Tulisan telah terlihat di pilar. Bergerak mendekat untuk membacanya.
QUEST_UNUSED_20151116_002168	Suddenly a pillar appreared from nowhere. Before it disappears, go there and take a look at it.	Secara tiba - tiba sebuah pilar muncul entah dari mana. Sebelum itu menghilang, Pergi kesana dan periksa lah.
QUEST_UNUSED_20151116_002169	Collect Luminous Moss	Mengumpulkan shining moss
QUEST_UNUSED_20151116_002170	You'll need Luminous Moss in order to read the carvings on the summoned pillar, but if you don't come back within 5 minutes, the pillar will disappear so you should hurry.	Kamu akan membutuhkan shining moss untuk membaca surat yang terdapat di pilar, Tapi apabila kamu tidak kembali dalam 5 menit, pilar akan menghilang jadi kamu harus cepat.
QUEST_UNUSED_20151116_002171	Now, you will be able to read the carvings on the pillar. Return to the pillar and read the carvings.	Sekarang, kamu akan dapat membaca surat yang terdapat di pilar. Kembali ke pilar dan baca suratnya.
QUEST_UNUSED_20151116_002172	Collect Viscous Liquid	Mengumpulkan sticky liquid
QUEST_UNUSED_20151116_002173	The pillar collapsed although you didn't even touch on it. It seems that you'll need to repair the pillar, so acquire Viscous Liquid from the monsters nearby.	Pilarnya rubuh walaupun kamu tidak menyentuhnya. Tampaknya kamu harus memperbaiki pilar jadi tolong dapatkan sticky liquid dari para monster terdekat.
QUEST_UNUSED_20151116_002174	Repair the pillar	Perbaiki pilarnya
QUEST_UNUSED_20151116_002175	You've obtained all stick liquid. Go back to the pillar and repair it.	Kamu telah mendapatkan seluruh stick liquid. Kembali ke pilar dan perbaiki.
QUEST_UNUSED_20151116_002176	You can someone observing the tombstone at Pasaka Canyon. Meet him.	Kamu dapat melihat seseorang mengamati tombstone di Pasaka Canyon. Temui dia.
QUEST_UNUSED_20151116_002177	Rescue Albinas who fell in a danger	Selamatkan Albinas yang merasa dalam bahaya
QUEST_UNUSED_20151116_002178	Destroy the tombstone of Nestospa at Usas Hill	Hancurkan Nestoses tombstone di Usas Hill
QUEST_UNUSED_20151116_002179	Albina told you that the tombstone which spurts out red energy is polluted and attracting monsters. Go to Usas Hill and destroy the polluted tombstone.	Albina memberitahukan kamu bahwa tombstone yang mengeluarkan red energy itu terkontaminasi dan menarik monster. Pergi ke Usas Hill dan hancurkan tombstone yang terkontaminasi.
QUEST_UNUSED_20151116_002180	You can see the polluted tombstone of Nestospa at Usas Hill which Albinas told you before. Destroy it fast.	Kamu dapat menlihat Nestoses tombstone yang terkontaminasi di Usas Hill yang telah diberitahukan oleh Albinas sebelumnya. Hancurkan segera.
QUEST_UNUSED_20151116_002181	Check the destroyed tombstone	Periksa tombstone yang hancur
QUEST_UNUSED_20151116_002182	As Albinas told you before, you've destroyed the tombstone. Look at it again.	Seperti yang Albinas katakan sebelumnya, kamu telah menghancurkan tombstone. Periksa lagi.
QUEST_UNUSED_20151116_002183	Report to Albinas	Laporkan ke Albinas
QUEST_UNUSED_20151116_002184	You've destroyed the tombstone as Albinas told you. Go back to Albinas now.	Kamu telah menghancurkan tombstone seperti yang diberitahu Albinas. Kembali ke Albinas sekarang.
QUEST_UNUSED_20151116_002185	Go back to Albinas and check it	Kembali ke Albinas dan laporkan
QUEST_UNUSED_20151116_002186	Damijonas is mad and saying that their tombstones are not polluted. Go back to Albinas, tell him about it and bring him here.	Damiyonas marah dan mengatakan bahwa tombstone tidak terkontaminasi. Kembali ke Albinas, katakan padanya mengenai hal ini dan bawa dia kesini.
QUEST_UNUSED_20151116_002187	Albinas has disappeared. It seems that you should go back to Damijonas and explain.	Albinas telah menghilang. Tampaknya kamu harus kembali ke Damiyonas dan menjelaskannya.
QUEST_UNUSED_20151116_002188	As an expression of an apology, it seems that you would need to help Damijonas. Talk with Damijonas again.	Sebagai rasa penyesalan dan permintaan maaf, tampaknya kamu harus menolong Damiyonas. Bicara dengan Damiyonas sekali lagi.
QUEST_UNUSED_20151116_002189	Tell Damijonas that you would restore the tombstone.	Bicara dengan Damiyonas kamu akan memperbaiki tombstone.
QUEST_UNUSED_20151116_002190	Collect the stones that will be used as materials for the restoration	Kumpulkan stones yang akan digunakan sebagai material untuk memperbaiki
QUEST_UNUSED_20151116_002191	In order to restore the tombstone, you would need some stones. Obtain some stones and go back to the camp of Nestospa.	Untuk memperbaiki tombstone, kamu akan membutuhkan beberapa stones. Kumpulkan beberapa stones dan kembali ke camp of Nestoses.
QUEST_UNUSED_20151116_002192	Request to Eduinas at the camp of Nestospa	Berbicara pada Edinas di camp of Nestoses
QUEST_UNUSED_20151116_002193	You've obtained all stones that can be used as materials. Ask Eduinas at the camp of Nestospa to refine them to be used as the materials.	Kamu telah mendapatkan seluruh stones yang dapat digunakan sebagai material. Minta Edinas di camp of Nestoses untuk merifine itu agar dapat digunakan sebagai material.
QUEST_UNUSED_20151116_002194	You would have to explain everything happened so far to Eduinas	Kamu harus menjelaskan seluruh kejadiannya sejauh ini kepada Edinas
QUEST_UNUSED_20151116_002195	Eliminate the monsters nearby	Kalahkan monster terdekat
QUEST_UNUSED_20151116_002196	It seems that Eduinas doesn't feel good after hearing that the tombstone was broken. He will refine the materials since Damijonas asked him to do it, but in the meantime he wants you to defeat the monsters around.	Tampaknya Edinas merasa tidak senang setelah mendengar tombstone telah dirusak. Dia kan merifine material karena Damiyonas yang meminta, tapi sementara itu dia minta kamu mengalahkan monster disekitar.
QUEST_UNUSED_20151116_002197	Go back to Eduinas and report	Kembali ke Edinas dan laporkan
QUEST_UNUSED_20151116_002198	Find the Anastospa Camping Ground	Albinas terlihat mencurigakan. Kembali ke camping ground of Anastoses dan tanyakan tentang Albinas.
QUEST_UNUSED_20151116_002199	Albinas looks suspicious. Go back to the camping ground of Anastoses and ask about Albinas.	Mendapatkan material untuk penelitian
QUEST_UNUSED_20151116_002200	Retrieve the research materials	Mendapatkan material untuk penelitian
QUEST_UNUSED_20151116_002201	It seems that you would need to help Gedas in order to receive the info on Albinas. Please retrieve the research materials of Gedas from the monsters around. Some monsters may have way more documents than you expected when you check by pressing spacebar.	Tampaknya Gedas akan membutuhkan bantuanmu sebagai imbalan mendapatkan info tentang Albinas. Tolong dapatkan material untuk penelitian Gedas dari monster sekitar. Beberapa monster mungkin memiliki  lebih banyak dokumen dari yang kamu perkirakan ketika kamu check dengan menekan spacebar.
QUEST_UNUSED_20151116_002202	Hand them over to Gedas	Serahkan semuanya kepada Gedas
QUEST_UNUSED_20151116_002203	Collect the materials for Flame Bomb Powder	Kumpulkan material untuk Flame Bomb Powder
QUEST_UNUSED_20151116_002204	Gedas told you that he sent his collegues to find out about the identity of Albinas. Signal bombs should be prepared for the situations when the colleagues fall into dangers so he asked you to get the materials. Please obtain flame bomb powder from the monsters.	Gedas memberitahukan bahwa dia mengirim temannya untuk mencari informasi tentang Albinas. Signal bombs harus dipersiapkan untuk situasi ketika mereka dalam kondisi berbahaya jadi dia meminta mu untuk mendapatkan materialnya. Tolong dapatkan flame bomb powder dari para monster.
QUEST_UNUSED_20151116_002205	Ask Gedas about the flame bombs and the investigation about the truth.	Tanyakan Gedas mengenai flame bombs dan infestigasi tentang kebenarannya.
QUEST_UNUSED_20151116_002206	While waiting for the results of the investigation arrive here, Gedas asked you to meet Barte who is one of the members of Anastoses who arrived here recently. You better ask her if there's anything she saw while coming here.	Sambil menunggu hasil dari investigasi datang, Gedas akan meminta mu untuk menemui Barte yang merupakan salah satu member Anastoses yang baru saja tiba. Kamu sebaiknya bertanya apakah dia melihat sesuatu ketika datang kesini.
QUEST_UNUSED_20151116_002207	Collect the traces of monsters from Majiva Grave Field	Kumpulkan jejak monster dari Majiva Grave Field
QUEST_UNUSED_20151116_002208	Hand over the leather pieces to Barte	Serahkan leather pieces ke Barte
QUEST_UNUSED_20151116_002209	Collect the pieces of leathers from monsters	Kumpulkan pieces of leathers dari monster
QUEST_UNUSED_20151116_002210	Let Gedas know about the symbol of the leather	Biarkan Gedas mengetahui tentang symbol of the leather
QUEST_UNUSED_20151116_002211	Barte told you that the symbol that is engraved on the leather belongs to Vaiga. Tell this to Gedas.	Barte memberitahukan kepada kamu bahwa simbol yang tergambar di leather merupakan milik Baiga. Beritahukan hal ini kepada Gedas.
QUEST_UNUSED_20151116_002212	Request for help to Eduinas of Nestospa	Meminta bantuan kepada Edinas of Nestoses
QUEST_UNUSED_20151116_002213	Gedas told you that in order to fight against the demons, he would need the help of Nestospa. Go meet Eduinas at the camp of Nestospa and ask for help.	Gedas berkata untuk bertarung dengan demon, dia butuh bantuan dari Nestoses. Pergi temui Edinas di Camp of Nestoses dan minta bantuan.
QUEST_UNUSED_20151116_002214	Go to Liugas Access Road and save Fabijus	Pergi ke Liugas Access Road dan selamatkan Paviyus
QUEST_UNUSED_20151116_002215	To save Fabijus and defeat Albinas, go to Liugas Access Road where you met Albinas for the first time.	Untuk menyelamatkan Paviyus dan mengalahkan Albinas, pergi ke Liugas Access Road tempat dimana kamu menemui Albinas untuk pertama kali.
QUEST_UNUSED_20151116_002216	Defeat Albinas	Kalahkan Albinas
